carpeta,actual,nuevo,fecha_descarga
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\873.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_873.pdf,2026-04-13 14:39:47
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\874.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_874.pdf,2026-04-13 14:39:54
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\875.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_875.pdf,2026-04-13 14:40:02
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\876.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_876.pdf,2026-04-13 14:40:09
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\877.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_877.pdf,2026-04-13 14:40:17
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\878.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_878.pdf,2026-04-13 14:40:23
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\879.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_879.pdf,2026-04-13 14:40:29
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\880.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_880.pdf,2026-04-13 14:40:35
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\881.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_881.pdf,2026-04-13 14:40:53
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\882.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_882.pdf,2026-04-13 14:41:01
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\883.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_883.pdf,2026-04-13 14:41:08
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\884.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_884.pdf,2026-04-13 14:41:12
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\885.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_885.pdf,2026-04-13 14:41:20
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\886.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_886.pdf,2026-04-13 14:41:27
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\887.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_887.pdf,2026-04-13 14:41:35
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\888.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_888.pdf,2026-04-13 14:41:40
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\889.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_889.pdf,2026-04-13 14:41:47
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\890.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_890.pdf,2026-04-13 14:41:54
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\891.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_891.pdf,2026-04-13 14:42:04
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\892.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_892.pdf,2026-04-13 14:42:10
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\893.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_893.pdf,2026-04-13 14:42:15
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\894.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_894.pdf,2026-04-13 14:42:20
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\895.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_895.pdf,2026-04-13 14:42:26
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\896.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_896.pdf,2026-04-13 14:42:34
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\897.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_897.pdf,2026-04-13 14:42:41
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\898.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_898.pdf,2026-04-13 14:42:47
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\899.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_899.pdf,2026-04-13 14:42:54
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\900.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_900.pdf,2026-04-13 14:43:02
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\901.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_901.pdf,2026-04-13 14:43:18
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\902.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_902.pdf,2026-04-13 14:43:26
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\903.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_903.pdf,2026-04-13 14:43:32
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\904.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_904.pdf,2026-04-13 14:43:39
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\905.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_905.pdf,2026-04-13 14:43:46
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\906.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_906.pdf,2026-04-13 14:43:51
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\907.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_907.pdf,2026-04-13 14:43:59
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\908.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_908.pdf,2026-04-13 14:44:05
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\909.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_909.pdf,2026-04-13 14:44:13
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\910.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_910.pdf,2026-04-13 14:44:18
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\911.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_911.pdf,2026-04-13 14:44:30
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\912.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_912.pdf,2026-04-13 14:44:36
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\913.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_913.pdf,2026-04-13 14:44:42
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\914.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_914.pdf,2026-04-13 14:44:47
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\915.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_915.pdf,2026-04-13 14:44:54
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\916.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_916.pdf,2026-04-13 14:45:01
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\917.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_917.pdf,2026-04-13 14:45:06
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\918.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_918.pdf,2026-04-13 14:45:12
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\919.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_919.pdf,2026-04-13 14:45:18
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\920.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_920.pdf,2026-04-13 14:45:25
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\921.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_921.pdf,2026-04-13 14:45:40
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\922.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_922.pdf,2026-04-13 14:45:45
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\923.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_923.pdf,2026-04-13 14:45:52
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\924.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_924.pdf,2026-04-13 14:45:56
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\925.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_925.pdf,2026-04-13 14:46:04
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\926.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_926.pdf,2026-04-13 14:46:09
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\927.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_927.pdf,2026-04-13 14:46:16
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\928.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_928.pdf,2026-04-13 14:46:23
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\929.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_929.pdf,2026-04-13 14:46:30
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\930.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_930.pdf,2026-04-13 14:46:36
RESOLUCIONES H. CONSEJO SUPERIOR,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\931.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\RESOLUCIONES H. CONSEJO SUPERIOR\RESOLUCIONES_H_CONSEJO_SUPERIOR_931.pdf,2026-04-13 14:46:49
